17,0,2,0.0427807486631016,1
15,5,2,0.057363970407448665,1
12,11,2,0.0014142685195316774,1
23,2,10,0.08425411907049571,1
29,0,16,0.11857707509881422,1
29,9,20,0.009946007388462632,1
14,9,0,0.09269796111901375,0
23,4,6,0.0072761479295054615,0
27,2,10,0.0640920716112532,1
33,0,16,0.17656320287899235,0
13,2,1,0.001891422944054523,0
15,0,7,0.00757007007007007,0
15,4,7,0.0006064241358359006,0
21,0,15,0.09056908495898679,0
13,1,4,0.005911328052888852,0
14,2,5,0.0065946163949793715,0
14,0,13,0.012896338588755538,0
16,0,16,0.042818802239092096,1
13,0,23,0.02684875739477471,0
13,0,3,0.0065762118393697345,0
13,0,4,0.011480529203246792,0
13,1,5,0.03217149859618099,0
14,2,10,0.017277746008117663,0
16,0,17,0.05026597812205009,0
16,3,17,0.008345594942958025,0
22,0,23,0.06123604864234549,0
27,0,28,0.005898261114306343,0
13,4,0,0.02449758348124954,1
10,12,0,0.0014965235625206933,1
8,17,0,0.00754242614707731,1
6,22,0,0.05157004830917874,1
3,30,0,1.5446427498759995e-05,1
13,0,2,0.005139804050874832,1
12,1,5,0.0047522742622561134,1
9,0,13,0.009820234529971312,0
